source_dataset	source_path	row_number_0based	sample_id	page	pdf_page	row_index	source_split	quality	hanzi	candidate_headword	wupin	canonical_wupin	current_label	ipa_conversion_status	cleaning_flags	issue_type	ipa_from_wupin	wupin_back	errors
source_clean	result_all_converted.clean.csv	1879		186					烟肉		ien33gnio55	ien33gnio55				roundtrip_mismatch	iẽ33ȵiɒ55	ien33gniau55	
source_clean	result_all_converted.clean.csv	1880		186					井		cin335	cin335				roundtrip_mismatch	tɕiŋ335	tcin335	
source_clean	result_all_converted.clean.csv	1881		186					井栏		cin335laen52	cin335laen52				roundtrip_mismatch	tɕiŋ335læ̃52	tcin335laen52	
source_clean	result_all_converted.clean.csv	1882		186					井口的石栏		cin335kheu55tiq5zaq5laen52	cin335kheu55tiq5zaq5laen52				roundtrip_mismatch	tɕiŋ335kʰɤ55tieʔ5zaʔ5læ̃52	tcin335kheu55tiq5zaq5laen52	
source_clean	result_all_converted.clean.csv	1883		186					井台		cin335the52	cin335the52				roundtrip_mismatch	tɕiŋ335tʰᴇ52	tcin335the52	
source_clean	result_all_converted.clean.csv	1884		187					地容子		di11yon11tsy11	di11yon11tsy11				roundtrip_mismatch	di11ɦioŋ11tsɿ11	di11yion11tsy11	
source_clean	result_all_converted.clean.csv	1887		187					阳沟		yan11keu52	yan11keu52				roundtrip_mismatch	ɦiaŋ11kɤ52	yian11keu52	
source_clean	result_all_converted.clean.csv	1892		187					鸡窠		ci33kho52	ci33kho52				roundtrip_mismatch	tɕi33kʰo52	tci33kho52	
source_clean	result_all_converted.clean.csv	1893		187					鸡笼		ci33lon52	ci33lon52				roundtrip_mismatch	tɕi33loŋ52	tci33lon52	
source_clean	result_all_converted.clean.csv	1894		187					鸡		ci52	ci52				roundtrip_mismatch	tɕi52	tci52	
source_clean	result_all_converted.clean.csv	1896		188					用首		yon11seu11	yon11seu11				roundtrip_mismatch	ɦioŋ11sɤ11	yion11seu11	
source_clean	result_all_converted.clean.csv	1897		188					硬木家生		ngan11moq1cia11san11	ngan11moq1cia11san11				roundtrip_mismatch	ŋaŋ11moʔ1tɕia11saŋ11	ngan11moq1tcia11san11	
source_clean	result_all_converted.clean.csv	1898		188					硬头家生		ngan11deu11cia11san11	ngan11deu11cia11san11				roundtrip_mismatch	ŋaŋ11dɤ11tɕia11saŋ11	ngan11deu11tcia11san11	
source_clean	result_all_converted.clean.csv	1918		189					茶几		dzo11ci52	dzo11ci52				roundtrip_mismatch	dzo11tɕi52	dzo11tci52	
source_clean	result_all_converted.clean.csv	1950		190					书架		shiu33cia55	shiu33cia55				roundtrip_mismatch	ɕy33tɕia55	shiu33tcia55	
source_clean	result_all_converted.clean.csv	1956		190					床脚柜		zaon11ciaq5jiu52	zaon11ciaq5jiu52				roundtrip_mismatch	zɒŋ11tɕiaʔ5dʑy52	zaon11tciaq5jiu52	
source_clean	result_all_converted.clean.csv	1963		190					踏脚		daeq1ciaq5	daeq1ciaq5				roundtrip_mismatch	dæʔ1tɕiaʔ5	daeq1tciaq5	
source_clean	result_all_converted.clean.csv	1973		190					凳上使用		teon33zan33sy33yon33	teon33zan33sy33yon33				roundtrip_mismatch	təŋ33zaŋ33sɿ33ɦioŋ33	teon33zan33sy33yion33	
source_clean	result_all_converted.clean.csv	1979		191					夜壶箱		ya11wu11shian11	ya11wu11shian11				roundtrip_mismatch	ɦia11ɦu11ɕiaŋ11	yia11wu11shian11	
source_clean	result_all_converted.clean.csv	2017		192					枕巾		tseen335cin52	tseen335cin52				roundtrip_mismatch	tsẽ335tɕiŋ52	tseen335tcin52	
source_clean	result_all_converted.clean.csv	2035		192					稿荐		kau335cien52	kau335cien52				roundtrip_mismatch	kɒ335tɕiẽ52	kau335tcien52	
source_clean	result_all_converted.clean.csv	2036		193					生活笑		san33weq5shiau52	san33weq5shiau52				roundtrip_mismatch	saŋ33ɦueʔ5ɕiɒ52	san33wueq5shiau52	
source_clean	result_all_converted.clean.csv	2041		193					坐车		zo115ciu52	zo115ciu52				roundtrip_mismatch	zo115tɕy52	zo115tciu52	
source_clean	result_all_converted.clean.csv	2060		193					镬		woq23	woq23				roundtrip_mismatch	ɦuoʔ23	wuoq23	
source_clean	result_all_converted.clean.csv	2061		193					饭镬		vaen11woq5	vaen11woq5				roundtrip_mismatch	væ̃11ɦuoʔ5	vaen11wuoq5	
source_clean	result_all_converted.clean.csv	2063		193					镬		woq23	woq23				roundtrip_mismatch	ɦuoʔ23	wuoq23	
source_clean	result_all_converted.clean.csv	2075		194					饭架		vaen11cia55	vaen11cia55				roundtrip_mismatch	væ̃11tɕia55	vaen11tcia55	
source_clean	result_all_converted.clean.csv	2077		194					高脚		kau33ciaq5	kau33ciaq5				roundtrip_mismatch	kɒ33tɕiaʔ5	kau33tciaq5	
source_clean	result_all_converted.clean.csv	2079		194					镬抢		woq1chian55	woq1chian55				roundtrip_mismatch	ɦuoʔ1tɕʰiaŋ55	wuoq1chian55	
source_clean	result_all_converted.clean.csv	2088		194					筲箕		sau33ci52	sau33ci52				roundtrip_mismatch	sɒ33tɕi52	sau33tci52	
source_clean	result_all_converted.clean.csv	2095		194					高脚碗		kau33ciaq5uoen52	kau33ciaq5uoen52				roundtrip_mismatch	kɒ33tɕiaʔ5uø̃52	kau33tciaq5uoen52	
source_clean	result_all_converted.clean.csv	2100		195					酒盅		cieu335tson52	cieu335tson52				roundtrip_mismatch	tɕiɤ335tsoŋ52	tcieu335tson52	
source_clean	result_all_converted.clean.csv	2101		195					老酒壶		lau115cieu55wu52	lau115cieu55wu52				roundtrip_mismatch	lɒ115tɕiɤ55ɦu52	lau115tcieu55wu52	
source_clean	result_all_converted.clean.csv	2102		195					急苏壶		ciq3su55wu52	ciq3su55wu52				roundtrip_mismatch	tɕieʔ3su55ɦu52	tciq3su55wu52	
source_clean	result_all_converted.clean.csv	2103		195					酒呷		cieu335haeq54	cieu335haeq54				roundtrip_mismatch	tɕiɤ335hæʔ54	tcieu335haeq54	
source_clean	result_all_converted.clean.csv	2111		195					碗架		uoen335cia52	uoen335cia52				roundtrip_mismatch	uø̃335tɕia52	uoen335tcia52	
source_clean	result_all_converted.clean.csv	2133		196					油墩		yeu11toen52	yeu11toen52				roundtrip_mismatch	ɦiɤ11tø̃52	yieu11toen52	
source_clean	result_all_converted.clean.csv	2150		196					鸡槽		ci33za52	ci33za52				roundtrip_mismatch	tɕi33za52	tci33za52	
source_clean	result_all_converted.clean.csv	2152		196					接近取食		ciq3jin55chiu55zeoq54	ciq3jin55chiu55zeoq54				roundtrip_mismatch	tɕieʔ3dʑiŋ55tɕʰy55zəʔ54	tciq3jin55chiu55zeoq54	
source_clean	result_all_converted.clean.csv	2173		197					煤油		me11yeu52	me11yeu52				roundtrip_mismatch	mᴇ11ɦiɤ52	me11yieu52	
source_clean	result_all_converted.clean.csv	2174		197					洋油		yan11yeu52	yan11yeu52				roundtrip_mismatch	ɦiaŋ11ɦiɤ52	yian11yieu52	
source_clean	result_all_converted.clean.csv	2175		197					火油		hu335yeu52	hu335yeu52				roundtrip_mismatch	hu335ɦiɤ52	hu335yieu52	
source_clean	result_all_converted.clean.csv	2176		197					汽油		chi33yeu33	chi33yeu33				roundtrip_mismatch	tɕʰi33ɦiɤ33	chi33yieu33	
source_clean	result_all_converted.clean.csv	2179		197					鉴来火		cien33le33hu33	cien33le33hu33				roundtrip_mismatch	tɕiẽ33lᴇ33hu33	tcien33le33hu33	
source_clean	result_all_converted.clean.csv	2185		197					镬灰		woq1hue52	woq1hue52				roundtrip_mismatch	ɦuoʔ1huᴇ52	wuoq1hue52	
source_clean	result_all_converted.clean.csv	2189		197					油灯盏		yeu11teon55tsaen52	yeu11teon55tsaen52				roundtrip_mismatch	ɦiɤ11təŋ55tsæ̃52	yieu11teon55tsaen52	
source_clean	result_all_converted.clean.csv	2193		198					洋油灯		yan11yeu55teon52	yan11yeu55teon52				roundtrip_mismatch	ɦiaŋ11ɦiɤ55təŋ52	yian11yieu55teon52	
source_clean	result_all_converted.clean.csv	2210		198					电油		dien11yeu11	dien11yeu11				roundtrip_mismatch	diẽ11ɦiɤ11	dien11yieu11	
source_clean	result_all_converted.clean.csv	2212		198					洋蜡烛		yan11laeq5tsoq54	yan11laeq5tsoq54				roundtrip_mismatch	ɦiaŋ11læʔ5tsoʔ54	yian11laeq5tsoq54	
source_clean	result_all_converted.clean.csv	2221		199					脸盆架		lien115been55cia52	lien115been55cia52				roundtrip_mismatch	liẽ115bẽ55tɕia52	lien115been55tcia52	
source_clean	result_all_converted.clean.csv	2222		199					脚桶		ciaq3don55	ciaq3don55				roundtrip_mismatch	tɕiaʔ3doŋ55	tciaq3don55	
source_clean	result_all_converted.clean.csv	2224		199					手巾		seu335cin52	seu335cin52				roundtrip_mismatch	sɤ335tɕiŋ52	seu335tcin52	
source_clean	result_all_converted.clean.csv	2225		199					脚布		ciaq3pu55	ciaq3pu55				roundtrip_mismatch	tɕiaʔ3pu55	tciaq3pu55	
source_clean	result_all_converted.clean.csv	2226		199					擦脚布		tshaeq3ciaq5pu52	tshaeq3ciaq5pu52				roundtrip_mismatch	tsʰæʔ3tɕiaʔ5pu52	tshaeq3tciaq5pu52	
source_clean	result_all_converted.clean.csv	2228		199					洋肥皂		yan11bi55zau52	yan11bi55zau52				roundtrip_mismatch	ɦiaŋ11bi55zɒ52	yian11bi55zau52	
source_clean	result_all_converted.clean.csv	2230		199					药水肥皂		yaq1sy55bi55zau52	yaq1sy55bi55zau52				roundtrip_mismatch	ɦiaʔ1sɿ55bi55zɒ52	yiaq1sy55bi55zau52	
source_clean	result_all_converted.clean.csv	2233		199					生发油		san33faeq5yeu52	san33faeq5yeu52				roundtrip_mismatch	saŋ33fæʔ5ɦiɤ52	san33faeq5yieu52	
source_clean	result_all_converted.clean.csv	2238		199					浇水壶		ciau33sy55wu52	ciau33sy55wu52				roundtrip_mismatch	tɕiɒ33sɿ55ɦu52	tciau33sy55wu52	
source_clean	result_all_converted.clean.csv	2245		199					梳头家生		su33deu55cia55san52	su33deu55cia55san52				roundtrip_mismatch	su33dɤ55tɕia55saŋ52	su33deu55tcia55san52	
source_clean	result_all_converted.clean.csv	2246		199					镜		cin33	cin33				roundtrip_mismatch	tɕiŋ33	tcin33	
source_clean	result_all_converted.clean.csv	2248		199					篦箕		bi11ci11	bi11ci11				roundtrip_mismatch	bi11tɕi11	bi11tci11	
source_clean	result_all_converted.clean.csv	2259		200					三脚		saen33ciaq5	saen33ciaq5				roundtrip_mismatch	sæ̃33tɕiaʔ5	saen33tciaq5	
source_clean	result_all_converted.clean.csv	2270		200					筲箕奋斗		sau33ci55feen55teu52	sau33ci55feen55teu52				roundtrip_mismatch	sɒ33tɕi55fẽ55tɤ52	sau33tci55feen55teu52	
source_clean	result_all_converted.clean.csv	2279		200					夜壶		ya11wu11	ya11wu11				roundtrip_mismatch	ɦia11ɦu11	yia11wu11	
source_clean	result_all_converted.clean.csv	2286		201					洋车		yan11ciu52	yan11ciu52				roundtrip_mismatch	ɦiaŋ11tɕy52	yian11tciu52	
source_clean	result_all_converted.clean.csv	2296		201					花车		huo33ciu52	huo33ciu52				roundtrip_mismatch	huo33tɕy52	huo33tciu52	
source_clean	result_all_converted.clean.csv	2297		201					纬绩头		yu11ciq1deu11	yu11ciq1deu11				roundtrip_mismatch	ɦy11tɕieʔ1dɤ11	yu11tciq1deu11	
source_clean	result_all_converted.clean.csv	2298		201					结头		ciq3deu52	ciq3deu52				roundtrip_mismatch	tɕieʔ3dɤ52	tciq3deu52	
source_clean	result_all_converted.clean.csv	2299		201					结		ciq45	ciq45				roundtrip_mismatch	tɕieʔ45	tciq45	
source_clean	result_all_converted.clean.csv	2300		201					抽股结		tsheu33ku55ciq54	tsheu33ku55ciq54				roundtrip_mismatch	tsʰɤ33ku55tɕieʔ54	tsheu33ku55tciq54	
source_clean	result_all_converted.clean.csv	2301		201					线脚		shien33ciaq3	shien33ciaq3				roundtrip_mismatch	ɕiẽ33tɕiaʔ3	shien33tciaq3	
source_clean	result_all_converted.clean.csv	2316		202					近视眼镜		jin115zy55ngaen55cin52	jin115zy55ngaen55cin52				roundtrip_mismatch	dʑiŋ115zɿ55ŋæ̃55tɕiŋ52	jin115zy55ngaen55tcin52	
source_clean	result_all_converted.clean.csv	2318		202					太阳眼镜		tha33yan33ngaen33cin33	tha33yan33ngaen33cin33				roundtrip_mismatch	tʰa33ɦiaŋ33ŋæ̃33tɕiŋ33	tha33yian33ngaen33tcin33	
source_clean	result_all_converted.clean.csv	2319		202					太阳镜		tha33yan33cin33	tha33yan33cin33				roundtrip_mismatch	tʰa33ɦiaŋ33tɕiŋ33	tha33yian33tcin33	
source_clean	result_all_converted.clean.csv	2320		202					茶视眼镜		dzo11zy55ngaen55cin52	dzo11zy55ngaen55cin52				roundtrip_mismatch	dzo11zɿ55ŋæ̃55tɕiŋ52	dzo11zy55ngaen55tcin52	
source_clean	result_all_converted.clean.csv	2321		202					风镜		fon33cin55	fon33cin55				roundtrip_mismatch	foŋ33tɕiŋ55	fon33tcin55	
source_clean	result_all_converted.clean.csv	2322		202					望远镜		man11yoen11cin11	man11yoen11cin11				roundtrip_mismatch	maŋ11ɦiø̃11tɕiŋ11	man11yoen11tcin11	
source_clean	result_all_converted.clean.csv	2323		202					穿衣镜		tsheen33i55cin52	tsheen33i55cin52				roundtrip_mismatch	tsʰẽ33i55tɕiŋ52	tsheen33i55tcin52	
source_clean	result_all_converted.clean.csv	2325		202					阳伞		yan11saen55	yan11saen55				roundtrip_mismatch	ɦiaŋ11sæ̃55	yian11saen55	
source_clean	result_all_converted.clean.csv	2327		202					油布伞		yeu11pu55saen52	yeu11pu55saen52				roundtrip_mismatch	ɦiɤ11pu55sæ̃52	yieu11pu55saen52	
source_clean	result_all_converted.clean.csv	2331		202					芭蕉扇		po33ciau55seen52	po33ciau55seen52				roundtrip_mismatch	po33tɕiɒ55sẽ52	po33tciau55seen52	
source_clean	result_all_converted.clean.csv	2332		202					油纸扇		yeu11tsy55seen52	yeu11tsy55seen52				roundtrip_mismatch	ɦiɤ11tsɿ55sẽ52	yieu11tsy55seen52	
source_clean	result_all_converted.clean.csv	2336		202					钥匙		yaq1zy52	yaq1zy52				roundtrip_mismatch	ɦiaʔ1zɿ52	yiaq1zy52	
source_clean	result_all_converted.clean.csv	2342		203					电视机		dien11zy11ci11	dien11zy11ci11				roundtrip_mismatch	diẽ11zɿ11tɕi11	dien11zy11tci11	
source_clean	result_all_converted.clean.csv	2351		203					摇皮		yau11bi52	yau11bi52				roundtrip_mismatch	ɦiɒ11bi52	yiau11bi52	
source_clean	result_all_converted.clean.csv	2358		203					剪刀		cien335tau52	cien335tau52				roundtrip_mismatch	tɕiẽ335tɒ52	tcien335tau52	
source_clean	result_all_converted.clean.csv	2367		203					轧剪		gaeq1cien55	gaeq1cien55				roundtrip_mismatch	ɡæʔ1tɕiẽ55	gaeq1tcien55	
source_clean	result_all_converted.clean.csv	2371		204					锯		ciu33	ciu33				roundtrip_mismatch	tɕy33	tciu33	
source_clean	result_all_converted.clean.csv	2389		204					井轴头		cin335jioeq5deu52	cin335jioeq5deu52				roundtrip_mismatch	tɕiŋ335dʑiøʔ5dɤ52	tcin335jioeq5deu52	
source_clean	result_all_converted.clean.csv	2393		204					指滑轮		tsy335waeq5leen52	tsy335waeq5leen52				roundtrip_mismatch	tsɿ335ɦuæʔ5lẽ52	tsy335wuaeq5leen52	
source_clean	result_all_converted.clean.csv	2413		205					斗斛		teu335woq54	teu335woq54				roundtrip_mismatch	tɤ335ɦuoʔ54	teu335wuoq54	
source_clean	result_all_converted.clean.csv	2414		205					车梦		ciu33mon55	ciu33mon55				roundtrip_mismatch	tɕy33moŋ55	tciu33mon55	
source_clean	result_all_converted.clean.csv	2419		205					犁镜		li11cin55	li11cin55				roundtrip_mismatch	li11tɕiŋ55	li11tcin55	
source_clean	result_all_converted.clean.csv	2429		206					洋镐		yan11kau52	yan11kau52				roundtrip_mismatch	ɦiaŋ11kɒ52	yian11kau52	
source_clean	result_all_converted.clean.csv	2430		206					洋三角		yan11saen55koq54	yan11saen55koq54				roundtrip_mismatch	ɦiaŋ11sæ̃55koʔ54	yian11saen55koq54	
source_clean	result_all_converted.clean.csv	2448		206					簸箕		po33ci52	po33ci52				roundtrip_mismatch	po33tɕi52	po33tci52	
source_clean	result_all_converted.clean.csv	2449		206					土箕		thu335ci52	thu335ci52				roundtrip_mismatch	tʰu335tɕi52	thu335tci52	
source_clean	result_all_converted.clean.csv	2450		206					粪箕		feen33ci33	feen33ci33				roundtrip_mismatch	fẽ33tɕi33	feen33tci33	
source_clean	result_all_converted.clean.csv	2453		206					等箕		teon335ci52	teon335ci52				roundtrip_mismatch	təŋ335tɕi52	teon335tci52	
source_clean	result_all_converted.clean.csv	2467		207					脚碓		ciaq3te55	ciaq3te55				roundtrip_mismatch	tɕiaʔ3tᴇ55	tciaq3te55	
source_clean	result_all_converted.clean.csv	2469		207					电动机		dien11don11ci11	dien11don11ci11				roundtrip_mismatch	diẽ11doŋ11tɕi11	dien11don11tci11	
source_clean	result_all_converted.clean.csv	2471		207					抽水机		tsheu33sy55ci52	tsheu33sy55ci52				roundtrip_mismatch	tsʰɤ33sɿ55tɕi52	tsheu33sy55tci52	
source_clean	result_all_converted.clean.csv	2483		207					油漆		yeu11chiq5	yeu11chiq5				roundtrip_mismatch	ɦiɤ11tɕʰieʔ5	yieu11chiq5	
source_clean	result_all_converted.clean.csv	2502		208					鹰架		in33cia55	in33cia55				roundtrip_mismatch	iŋ33tɕia55	in33tcia55	
source_clean	result_all_converted.clean.csv	2522		209					长脚鹭鸶		tsan335ciaq5lu55sy52	tsan335ciaq5lu55sy52				roundtrip_mismatch	tsaŋ335tɕiaʔ5lu55sɿ52	tsan335tciaq5lu55sy52	
source_clean	result_all_converted.clean.csv	2530		209					油墩		yeu11toen52	yeu11toen52				roundtrip_mismatch	ɦiɤ11tø̃52	yieu11toen52	
source_clean	result_all_converted.clean.csv	2532		209					鸡骨头人		ci33kueq5deu55zeen52	ci33kueq5deu55zeen52				roundtrip_mismatch	tɕi33kueʔ5dɤ55zẽ52	tci33kueq5deu55zeen52	
source_clean	result_all_converted.clean.csv	2542		209					肉里眼		gnio11li11ngaen11	gnio11li11ngaen11				roundtrip_mismatch	ȵiɒ11li11ŋæ̃11	gniau11li11ngaen11	
source_clean	result_all_converted.clean.csv	2548		210					美女肩		me115gniu55cien52	me115gniu55cien52				roundtrip_mismatch	mᴇ115ȵy55tɕiẽ52	me115gniu55tcien52	
source_clean	result_all_converted.clean.csv	2572		210					太阳穴		tha33yan33yoeq3	tha33yan33yoeq3				roundtrip_mismatch	tʰa33ɦiaŋ33ɦiøʔ3	tha33yian33yoeq3	
source_clean	result_all_converted.clean.csv	2573		210					太阳疤		tha33yan33po33	tha33yan33po33				roundtrip_mismatch	tʰa33ɦiaŋ33po33	tha33yian33po33	
source_clean	result_all_converted.clean.csv	2574		211					酒窪		cieu335uo5552	cieu335uo5552				roundtrip_mismatch	tɕiɤ335uo5552	tcieu335uo5552	
source_clean	result_all_converted.clean.csv	2581		211					眼睛		ngaen115cin52	ngaen115cin52				roundtrip_mismatch	ŋæ̃115tɕiŋ52	ngaen115tcin52	
source_clean	result_all_converted.clean.csv	2585		211					眼睛乌珠		ngaen115cin55u55ciu52	ngaen115cin55u55ciu52				roundtrip_mismatch	ŋæ̃115tɕiŋ55u55tɕy52	ngaen115tcin55u55tciu52	
source_clean	result_all_converted.clean.csv	2586		211					乌珠		u33ciu52	u33ciu52				roundtrip_mismatch	u33tɕy52	u33tciu52	
source_clean	result_all_converted.clean.csv	2610		212					喉结		gheu11ciq5	gheu11ciq5				roundtrip_mismatch	ɦɤ11tɕieʔ5	gheu11tciq5	
source_clean	result_all_converted.clean.csv	2618		212					舌尖		zeq1cien52	zeq1cien52				roundtrip_mismatch	zeʔ1tɕiẽ52	zeq1tcien52	
source_clean	result_all_converted.clean.csv	2621		212					肌中		ci33tson52	ci33tson52				roundtrip_mismatch	tɕi33tsoŋ52	tci33tson52	
source_clean	result_all_converted.clean.csv	2635		212					牙床肉		ngo11zaon55gnio52	ngo11zaon55gnio52				roundtrip_mismatch	ŋo11zɒŋ55ȵiɒ52	ngo11zaon55gniau52	
source_clean	result_all_converted.clean.csv	2636		213					项颈		ghaon115cin52	ghaon115cin52				roundtrip_mismatch	ɦɒŋ115tɕiŋ52	ghaon115tcin52	
source_clean	result_all_converted.clean.csv	2638		213					肩胛		cien33kaeq5	cien33kaeq5				roundtrip_mismatch	tɕiẽ33kæʔ5	tcien33kaeq5	
source_clean	result_all_converted.clean.csv	2639		213					肩肿窝		cien33tson55u52	cien33tson55u52				roundtrip_mismatch	tɕiẽ33tsoŋ55u52	tcien33tson55u52	
source_clean	result_all_converted.clean.csv	2648		213					奶珠头		na115ciu55deu52	na115ciu55deu52				roundtrip_mismatch	na115tɕy55dɤ52	na115tciu55deu52	
source_clean	result_all_converted.clean.csv	2649		213					背脊		pe33ciq5	pe33ciq5				roundtrip_mismatch	pᴇ33tɕieʔ5	pe33tciq5	
source_clean	result_all_converted.clean.csv	2650		213					背脊骨		pe33ciq5kueq54	pe33ciq5kueq54				roundtrip_mismatch	pᴇ33tɕieʔ5kueʔ54	pe33tciq5kueq54	
source_clean	result_all_converted.clean.csv	2651		213					脊梁骨		ciq3lian55kueq54	ciq3lian55kueq54				roundtrip_mismatch	tɕieʔ3liaŋ55kueʔ54	tciq3lian55kueq54	
source_clean	result_all_converted.clean.csv	2666		213					麻油壶		mo11yeu55wu52	mo11yeu55wu52				roundtrip_mismatch	mo11ɦiɤ55ɦu52	mo11yieu55wu52	
source_clean	result_all_converted.clean.csv	2673		214					屁股肉		phi33ku33gnio33	phi33ku33gnio33				roundtrip_mismatch	pʰi33ku33ȵiɒ33	phi33ku33gniau33	
source_clean	result_all_converted.clean.csv	2689		214					借手		cia33seu33	cia33seu33				roundtrip_mismatch	tɕia33sɤ33	tcia33seu33	
source_clean	result_all_converted.clean.csv	2705		215					野猫手指头		ya115mau55seu55tsy55deu52	ya115mau55seu55tsy55deu52				roundtrip_mismatch	ɦia115mɒ55sɤ55tsɿ55dɤ52	yia115mau55seu55tsy55deu52	
source_clean	result_all_converted.clean.csv	2710		215					箕		ci52	ci52				roundtrip_mismatch	tɕi52	tci52	
source_clean	result_all_converted.clean.csv	2713		215					脚		ciaq45	ciaq45				roundtrip_mismatch	tɕiaʔ45	tciaq45	
source_clean	result_all_converted.clean.csv	2714		215					脚		ciaq45	ciaq45				roundtrip_mismatch	tɕiaʔ45	tciaq45	
source_clean	result_all_converted.clean.csv	2715		215					大脚膀		da11ciaq1paon11	da11ciaq1paon11				roundtrip_mismatch	da11tɕiaʔ1pɒŋ11	da11tciaq1paon11	
source_clean	result_all_converted.clean.csv	2716		215					小脚臂		shiau335ciaq5pi52	shiau335ciaq5pi52				roundtrip_mismatch	ɕiɒ335tɕiaʔ5pi52	shiau335tciaq5pi52	
source_clean	result_all_converted.clean.csv	2720		215					脚骨头		ciaq3kueq5deu52	ciaq3kueq5deu52				roundtrip_mismatch	tɕiaʔ3kueʔ5dɤ52	tciaq3kueq5deu52	
source_clean	result_all_converted.clean.csv	2722		215					脚弯头		ciaq3uaen55deu52	ciaq3uaen55deu52				roundtrip_mismatch	tɕiaʔ3uæ̃55dɤ52	tciaq3uaen55deu52	
source_clean	result_all_converted.clean.csv	2723		215					脚瞅弯		ciaq3uaen52	ciaq3uaen52				roundtrip_mismatch	tɕiaʔ3uæ̃52	tciaq3uaen52	
source_clean	result_all_converted.clean.csv	2725		215					小脚骨		shiau335ciaq5kueq54	shiau335ciaq5kueq54				roundtrip_mismatch	ɕiɒ335tɕiaʔ5kueʔ54	shiau335tciaq5kueq54	
source_clean	result_all_converted.clean.csv	2727		215					脚善肚		ciaq3zeen55tu52	ciaq3zeen55tu52				roundtrip_mismatch	tɕiaʔ3zẽ55tu52	tciaq3zeen55tu52	
source_clean	result_all_converted.clean.csv	2728		215					脚娘肚		ciaq3gnian55tu52	ciaq3gnian55tu52				roundtrip_mismatch	tɕiaʔ3ȵiaŋ55tu52	tciaq3gnian55tu52	
source_clean	result_all_converted.clean.csv	2729		215					脚腕		ciaq3uoen55	ciaq3uoen55				roundtrip_mismatch	tɕiaʔ3uø̃55	tciaq3uoen55	
source_clean	result_all_converted.clean.csv	2730		215					脚掌		ciaq3tsan55	ciaq3tsan55				roundtrip_mismatch	tɕiaʔ3tsaŋ55	tciaq3tsan55	
source_clean	result_all_converted.clean.csv	2731		215					脚底板		ciaq3ti55paen52	ciaq3ti55paen52				roundtrip_mismatch	tɕiaʔ3ti55pæ̃52	tciaq3ti55paen52	
source_clean	result_all_converted.clean.csv	2732		215					脚底心		ciaq3ti55shin52	ciaq3ti55shin52				roundtrip_mismatch	tɕiaʔ3ti55ɕiŋ52	tciaq3ti55shin52	
source_clean	result_all_converted.clean.csv	2734		216					脚后跟		ciaq3gheu55keon52	ciaq3gheu55keon52				roundtrip_mismatch	tɕiaʔ3ɦɤ55kəŋ52	tciaq3gheu55keon52	
source_clean	result_all_converted.clean.csv	2735		216					脚背		ciaq3pe52	ciaq3pe52				roundtrip_mismatch	tɕiaʔ3pᴇ52	tciaq3pe52	
source_clean	result_all_converted.clean.csv	2736		216					平脚底		bin11ciaq5ti52	bin11ciaq5ti52				roundtrip_mismatch	biŋ11tɕiaʔ5ti52	bin11tciaq5ti52	
source_clean	result_all_converted.clean.csv	2737		216					平底脚		bin11ti55ciaq54	bin11ti55ciaq54				roundtrip_mismatch	biŋ11ti55tɕiaʔ54	bin11ti55tciaq54	
source_clean	result_all_converted.clean.csv	2738		216					菩萨脚		bu11saeq5ciaq54	bu11saeq5ciaq54				roundtrip_mismatch	bu11sæʔ5tɕiaʔ54	bu11saeq5tciaq54	
source_clean	result_all_converted.clean.csv	2739		216					脚趾头		ciaq3tsy55deu52	ciaq3tsy55deu52				roundtrip_mismatch	tɕiaʔ3tsɿ55dɤ52	tciaq3tsy55deu52	
source_clean	result_all_converted.clean.csv	2740		216					大脚趾头		da11ciaq1tsy11deu11	da11ciaq1tsy11deu11				roundtrip_mismatch	da11tɕiaʔ1tsɿ11dɤ11	da11tciaq1tsy11deu11	
source_clean	result_all_converted.clean.csv	2741		216					小脚趾头		shiau335ciaq5tsy55deu52	shiau335ciaq5tsy55deu52				roundtrip_mismatch	ɕiɒ335tɕiaʔ5tsɿ55dɤ52	shiau335tciaq5tsy55deu52	
source_clean	result_all_converted.clean.csv	2742		216					脚趾丫缝		ciaq3tsy55ia55von52	ciaq3tsy55ia55von52				roundtrip_mismatch	tɕiaʔ3tsɿ55ia55voŋ52	tciaq3tsy55ia55von52	
source_clean	result_all_converted.clean.csv	2743		216					脚趾指		ciaq3tsy55tsy52	ciaq3tsy55tsy52				roundtrip_mismatch	tɕiaʔ3tsɿ55tsɿ52	tciaq3tsy55tsy52	
source_clean	result_all_converted.clean.csv	2744		216					脚印		ciaq3in55	ciaq3in55				roundtrip_mismatch	tɕiaʔ3iŋ55	tciaq3in55	
source_clean	result_all_converted.clean.csv	2745		216					肉		gnio11	gnio11				roundtrip_mismatch	ȵiɒ11	gniau11	
source_clean	result_all_converted.clean.csv	2749		216					筋		cin52	cin52				roundtrip_mismatch	tɕiŋ52	tcin52	
source_clean	result_all_converted.clean.csv	2751		216					筋脉		cin33maq5	cin33maq5				roundtrip_mismatch	tɕiŋ33maʔ5	tcin33maq5	
source_clean	result_all_converted.clean.csv	2763		216					胃		we11	we11				roundtrip_mismatch	ɦuᴇ11	wue11	
source_clean	result_all_converted.clean.csv	2785		217					月经		gnioeq1cin52	gnioeq1cin52				roundtrip_mismatch	ȵiøʔ1tɕiŋ52	gnioeq1tcin52	
