source_dataset	source_path	row_number_0based	sample_id	page	pdf_page	row_index	source_split	quality	hanzi	candidate_headword	wupin	canonical_wupin	current_label	ipa_conversion_status	cleaning_flags	issue_type	ipa_from_wupin	wupin_back	errors
source_clean	result_all_converted.clean.csv	2596		211					眼毛		ngaen115mhau52	ngaen115mhau52				forward_error	ŋæ̃115<mhau52>		unknown_final:hau:mhau
source_clean	result_all_converted.clean.csv	2597		211					睫毛		jiq1mhau52	jiq1mhau52				forward_error	dʑieʔ1<mhau52>		unknown_final:hau:mhau
source_clean	result_all_converted.clean.csv	2598		211					眉毛		mi11mhau52	mi11mhau52				forward_error	mi11<mhau52>		unknown_final:hau:mhau
source_clean	result_all_converted.clean.csv	2752		216					寒毛		gheen11mhau52	gheen11mhau52				forward_error	ɦẽ11<mhau52>		unknown_final:hau:mhau
source_clean	result_all_converted.clean.csv	2753		216					寒毛管		gheen11mhau55kuoen52	gheen11mhau55kuoen52				forward_error	ɦẽ11<mhau55>kuø̃52		unknown_final:hau:mhau
source_clean	result_all_converted.clean.csv	2754		216					寒毛孔		gheen11mhau55khuon52	gheen11mhau55khuon52				forward_error	ɦẽ11<mhau55>kʰuoŋ52		unknown_final:hau:mhau
source_clean	result_all_converted.clean.csv	2811		218					毛病		mhau33bin55	mhau33bin55				forward_error	<mhau33>biŋ55		unknown_final:hau:mhau
source_clean	result_all_converted.clean.csv	2837		219					脑膜炎		nau115mu55yen52	nau115mu55yen52				forward_error	nɒ115mu55<yen52>		unknown_final:en:yen
source_clean	result_all_converted.clean.csv	2838		219					盲肠炎		ban11dzan55yen52	ban11dzan55yen52				forward_error	baŋ11dzaŋ55<yen52>		unknown_final:en:yen
source_clean	result_all_converted.clean.csv	2839		219					肝炎		keen33yen52	keen33yen52				forward_error	kẽ33<yen52>		unknown_final:en:yen
source_clean	result_all_converted.clean.csv	2917		222					重度鼻炎		dzon11du55beq5yen52	dzon11du55beq5yen52				forward_error	dzoŋ11du55beʔ5<yen52>		unknown_final:en:yen
source_clean	result_all_converted.clean.csv	2954		223					膏药黏		kau33yaq5gnhien52	kau33yaq5gnhien52				forward_error	kɒ33ɦiaʔ5<gnhien52>		unknown_final:hien:gnhien
source_clean	result_all_converted.clean.csv	2995		224					小毛头		shiau335mhau55deu52	shiau335mhau55deu52				forward_error	ɕiɒ335<mhau55>dɤ52		unknown_final:hau:mhau
source_clean	result_all_converted.clean.csv	3096		228					摸夜游		mhoq3ya55yeu52	mhoq3ya55yeu52				forward_error	<mhoq3>ɦia55ɦiɤ52		unknown_final:hoq:mhoq
source_clean	result_all_converted.clean.csv	3139		229					沿凡咯		yen11vaen55koq54	yen11vaen55koq54				forward_error	<yen11>væ̃55koʔ54		unknown_final:en:yen
source_clean	result_all_converted.clean.csv	3258		233					演员		yen115yoen52	yen115yoen52				forward_error	<yen115>ɦiø̃52		unknown_final:en:yen
source_clean	result_all_converted.clean.csv	3288		234					姆妈		mu115mha52	mu115mha52				forward_error	mu115<mha52>		unknown_final:ha:mha
source_clean	result_all_converted.clean.csv	3300		234					祖母的姊妹		tsu335mu55tiq5tsy55mhe52	tsu335mu55tiq5tsy55mhe52				forward_error	tsu335mu55tieʔ5tsɿ55<mhe52>		unknown_final:he:mhe
source_clean	result_all_converted.clean.csv	3326		235					阿妹		o33mhe55	o33mhe55				forward_error	o33<mhe55>		unknown_final:he:mhe
source_clean	result_all_converted.clean.csv	3327		235					妹妹		mhe33mhe33	mhe33mhe33				forward_error	<mhe33><mhe33>		unknown_final:he:mhe;unknown_final:he:mhe
source_clean	result_all_converted.clean.csv	3379		237					堂阿妹		daon11o55mhe52	daon11o55mhe52				forward_error	dɒŋ11o55<mhe52>		unknown_final:he:mhe
source_clean	result_all_converted.clean.csv	3384		237					撩勿着		ihiau33veq5tsaq54	ihiau33veq5tsaq54				forward_error	<ihiau33>veʔ5tsaʔ54		unknown_final:ihiau:ihiau
source_clean	result_all_converted.clean.csv	3397		238					妹夫		mhe33fu33	mhe33fu33				forward_error	<mhe33>fu33		unknown_final:he:mhe
source_clean	result_all_converted.clean.csv	3398		238					妹丈		mhe33dzan33	mhe33dzan33				forward_error	<mhe33>dzaŋ33		unknown_final:he:mhe
source_clean	result_all_converted.clean.csv	3408		238					妹		mhe33	mhe33				forward_error	<mhe33>		unknown_final:he:mhe
source_clean	result_all_converted.clean.csv	3432		239					表阿妹		piau335o55mhe52	piau335o55mhe52				forward_error	piɒ335o55<mhe52>		unknown_final:he:mhe
source_clean	result_all_converted.clean.csv	3452		240					姐妹		cia335mhe52	cia335mhe52				forward_error	tɕia335<mhe52>		unknown_final:he:mhe
source_clean	result_all_converted.clean.csv	3455		240					堂姐妹		daon11cia55mhe52	daon11cia55mhe52				forward_error	dɒŋ11tɕia55<mhe52>		unknown_final:he:mhe
source_clean	result_all_converted.clean.csv	3459		240					表姐妹		piau335cia55mhe52	piau335cia55mhe52				forward_error	piɒ335tɕia55<mhe52>		unknown_final:he:mhe
source_clean	result_all_converted.clean.csv	3622		245					灵魂		lin11wen52	lin11wen52				forward_error	liŋ11<wen52>		unknown_final:en:wen
source_clean	result_all_converted.clean.csv	3663		247					零碎铜钱		ihin33se55don55dien52	ihin33se55don55dien52				forward_error	<ihin33>sᴇ55doŋ55diẽ52		unknown_final:ihin:ihin
source_clean	result_all_converted.clean.csv	3664		247					零碎钞票		ihin33se55tshau55phiau52	ihin33se55tshau55phiau52				forward_error	<ihin33>sᴇ55tsʰɒ55pʰiɒ52		unknown_final:ihin:ihin
source_clean	result_all_converted.clean.csv	3666		247					零用钿		ihin33yon55	ihin33yon55				forward_error	<ihin33>ɦioŋ55		unknown_final:ihin:ihin
source_clean	result_all_converted.clean.csv	3741		249					混堂		wen115daon52	wen115daon52				forward_error	<wen115>dɒŋ52		unknown_final:en:wen
source_clean	result_all_converted.clean.csv	3767		250					县城		yen11dzeon11	yen11dzeon11				forward_error	<yen11>dzəŋ11		unknown_final:en:yen
source_clean	result_all_converted.clean.csv	3801		251					马路		mha33lu55	mha33lu55				forward_error	<mha33>lu55		unknown_final:ha:mha
source_clean	result_all_converted.clean.csv	3826		252					马托车		mha33thoq5ciu52	mha33thoq5ciu52				forward_error	<mha33>tʰoʔ5tɕy52		unknown_final:ha:mha
source_clean	result_all_converted.clean.csv	3827		252					马达掐		mha33daeq5khaeq54	mha33daeq5khaeq54				forward_error	<mha33>dæʔ5kʰæʔ54		unknown_final:ha:mha
source_clean	result_all_converted.clean.csv	3836		252					马车		mha33ciu52	mha33ciu52				forward_error	<mha33>tɕy52		unknown_final:ha:mha
source_clean	result_all_converted.clean.csv	3857		253					船沿		zeen11yen52	zeen11yen52				forward_error	zẽ11<yen52>		unknown_final:en:yen
source_clean	result_all_converted.clean.csv	4000		258					零蛋		ihin33daen55	ihin33daen55				forward_error	<ihin33>dæ̃55		unknown_final:ihin:ihin
source_clean	result_all_converted.clean.csv	4033		259					出现		tsheq3yen55	tsheq3yen55				forward_error	tsʰeʔ3<yen55>		unknown_final:en:yen
source_clean	result_all_converted.clean.csv	4218		266					边沿		pien33yen52	pien33yen52				forward_error	piẽ33<yen52>		unknown_final:en:yen
source_clean	result_all_converted.clean.csv	4226		266					四沿		sy33yen33	sy33yen33				forward_error	sɿ33<yen33>		unknown_final:en:yen
source_clean	result_all_converted.clean.csv	4265		267					打雨毛丝		to335yu55mhau55sy52	to335yu55mhau55sy52				forward_error	to335ɦy55<mhau55>sɿ52		unknown_final:hau:mhau
source_clean	result_all_converted.clean.csv	4404		273					挠		nhau52	nhau52				forward_error	<nhau52>		unknown_final:hau:nhau
source_clean	result_all_converted.clean.csv	4407		273					撸		ihu52	ihu52				forward_error	<ihu52>		unknown_final:ihu:ihu
source_clean	result_all_converted.clean.csv	4409		273					摞		iho335	iho335				forward_error	<iho335>		unknown_final:iho:iho
source_clean	result_all_converted.clean.csv	4410		273					撩		ihiau52	ihiau52				forward_error	<ihiau52>		unknown_final:ihiau:ihiau
source_clean	result_all_converted.clean.csv	4429		273					研		gnhien52	gnhien52				forward_error	<gnhien52>		unknown_final:hien:gnhien
source_clean	result_all_converted.clean.csv	4439		274					拎		ihin52	ihin52				forward_error	<ihin52>		unknown_final:ihin:ihin
source_clean	result_all_converted.clean.csv	4445		274					拉		iha52	iha52				forward_error	<iha52>		unknown_final:iha:iha
source_clean	result_all_converted.clean.csv	4468		275					橋		dzip115552	dzip115552				forward_error	<dzip115552>		unknown_final:ip:dzip
source_clean	result_all_converted.clean.csv	4517		277					闷		mheen52	mheen52				forward_error	<mheen52>		unknown_final:heen:mheen
source_clean	result_all_converted.clean.csv	4586		279					拦		ihaen52	ihaen52				forward_error	<ihaen52>		unknown_final:ihaen:ihaen
source_clean	result_all_converted.clean.csv	4599		280					了手		iiau115seu52	iiau115seu52				forward_error	<iiau115>sɤ52		unknown_final:iiau:iiau
source_clean	result_all_converted.clean.csv	4630		281					挑毛线		thiau33mhau55shien52	thiau33mhau55shien52				forward_error	tʰiɒ33<mhau55>ɕiẽ52		unknown_final:hau:mhau
source_clean	result_all_converted.clean.csv	4631		281					结毛线		ciq3mhau55shien52	ciq3mhau55shien52				forward_error	tɕieʔ3<mhau55>ɕiẽ52		unknown_final:hau:mhau
source_clean	result_all_converted.clean.csv	4655		282					黏		gnhien52	gnhien52				forward_error	<gnhien52>		unknown_final:hien:gnhien
source_clean	result_all_converted.clean.csv	4721		284					拎水		ihin33sy55	ihin33sy55				forward_error	<ihin33>sɿ55		unknown_final:ihin:ihin
source_clean	result_all_converted.clean.csv	4749		285					盐		yen231	yen231				forward_error	<yen231>		unknown_final:en:yen
source_clean	result_all_converted.clean.csv	4773		286					头唔有咽熟		deu11nh55yeu55ien55zoq54	deu11nh55yeu55ien55zoq54				forward_error	dɤ11<nh55>ɦiɤ55iẽ55zoʔ54		unknown_final:h:nh
source_clean	result_all_converted.clean.csv	4800		287					生毛病		san33mhau55bin52	san33mhau55bin52				forward_error	saŋ33<mhau55>biŋ52		unknown_final:hau:mhau
source_clean	result_all_converted.clean.csv	4862		289					看毛病		kheen33mhau33bin33	kheen33mhau33bin33				forward_error	kʰẽ33<mhau33>biŋ33		unknown_final:hau:mhau
source_clean	result_all_converted.clean.csv	4876		290					扭痧		gnhieu335so52	gnhieu335so52				forward_error	<gnhieu335>so52		unknown_final:hieu:gnhieu
source_clean	result_all_converted.clean.csv	4878		290					推拿		the33nha52	the33nha52				forward_error	tʰᴇ33<nha52>		unknown_final:ha:nha
source_clean	result_all_converted.clean.csv	5046		296					扭		gnhieu335	gnhieu335				forward_error	<gnhieu335>		unknown_final:hieu:gnhieu
source_clean	result_all_converted.clean.csv	5105		298					拍马屁		phaq3mha55phi52	phaq3mha55phi52				forward_error	pʰaʔ3<mha55>pʰi52		unknown_final:ha:mha
source_clean	result_all_converted.clean.csv	5200		301					摸暗弄堂		mhoq3een55lon55daon52	mhoq3een55lon55daon52				forward_error	<mhoq3>ẽ55loŋ55dɒŋ52		unknown_final:hoq:mhoq
source_clean	result_all_converted.clean.csv	5201		301					唔有数咯		nh33yeu55su55koq54	nh33yeu55su55koq54				forward_error	<nh33>ɦiɤ55su55koʔ54		unknown_final:h:nh
source_clean	result_all_converted.clean.csv	5216		301					拎斗篮		ihin33teu55laen52	ihin33teu55laen52				forward_error	<ihin33>tɤ55læ̃52		unknown_final:ihin:ihin
source_clean	result_all_converted.clean.csv	5222		302					顺毛		zeen11mhau11	zeen11mhau11				forward_error	zẽ11<mhau11>		unknown_final:hau:mhau
source_clean	result_all_converted.clean.csv	5273		304					称盐		tsheon33yen52	tsheon33yen52				forward_error	tsʰəŋ33<yen52>		unknown_final:en:yen
source_clean	result_all_converted.clean.csv	5298		304					拉纤		iha33chien52	iha33chien52				forward_error	<iha33>tɕʰiẽ52		unknown_final:iha:iha
source_clean	result_all_converted.clean.csv	5299		304					骑马		ji11mha52	ji11mha52				forward_error	dʑi11<mha52>		unknown_final:ha:mha
source_clean	result_all_converted.clean.csv	5376		307					摸青盲		mhoq3chin55ban52	mhoq3chin55ban52				forward_error	<mhoq3>tɕʰiŋ55baŋ52		unknown_final:hoq:mhoq
source_clean	result_all_converted.clean.csv	5499		311					唔有		nh33yeu55	nh33yeu55				forward_error	<nh33>ɦiɤ55		unknown_final:h:nh
source_clean	result_all_converted.clean.csv	5532		313					眯花眼笑		mhi33huo55ngaen55shiau52	mhi33huo55ngaen55shiau52				forward_error	<mhi33>huo55ŋæ̃55ɕiɒ52		unknown_final:hi:mhi
source_clean	result_all_converted.clean.csv	5640		316					黏		gnhien52	gnhien52				forward_error	<gnhien52>		unknown_final:hien:gnhien
source_clean	result_all_converted.clean.csv	5654		317					蛮		mhaen52	mhaen52				forward_error	<mhaen52>		unknown_final:haen:mhaen
source_clean	result_all_converted.clean.csv	5660		317					浑		wen231	wen231				forward_error	<wen231>		unknown_final:en:wen
source_clean	result_all_converted.clean.csv	5708		319					还魂		waen11wen52	waen11wen52				forward_error	ɦuæ̃11<wen52>		unknown_final:en:wen
source_clean	result_all_converted.clean.csv	5749		320					蛮		mhaen52	mhaen52				forward_error	<mhaen52>		unknown_final:haen:mhaen
source_clean	result_all_converted.clean.csv	5764		321					气闷		chi33mheen33	chi33mheen33				forward_error	tɕʰi33<mheen33>		unknown_final:heen:mheen
source_clean	result_all_converted.clean.csv	5823		323					拉带		iha33ta55	iha33ta55				forward_error	<iha33>ta55		unknown_final:iha:iha
source_clean	result_all_converted.clean.csv	5859		324					毛躁		mhau33tshau55	mhau33tshau55				forward_error	<mhau33>tsʰɒ55		unknown_final:hau:mhau
source_clean	result_all_converted.clean.csv	5902		326					闷		mheen52	mheen52				forward_error	<mheen52>		unknown_final:heen:mheen
source_clean	result_all_converted.clean.csv	5914		326					唔趣相		nh33chiu55shian52	nh33chiu55shian52				forward_error	<nh33>tɕʰy55ɕiaŋ52		unknown_final:h:nh
source_clean	result_all_converted.clean.csv	5924		326					小唧零零		shiau335ciq5ihin55ihin52	shiau335ciq5ihin55ihin52				forward_error	ɕiɒ335tɕieʔ5<ihin55><ihin52>		unknown_final:ihin:ihin;unknown_final:ihin:ihin
source_clean	result_all_converted.clean.csv	5934		327					寒毛凛凛		gheen11mhau55lin55lin52	gheen11mhau55lin55lin52				forward_error	ɦẽ11<mhau55>liŋ55liŋ52		unknown_final:hau:mhau
source_clean	result_all_converted.clean.csv	5980		328					零		ihin52	ihin52				forward_error	<ihin52>		unknown_final:ihin:ihin
source_clean	result_all_converted.clean.csv	6016		330					一百零一		iq3paq5ihin55iq54	iq3paq5ihin55iq54				forward_error	ieʔ3paʔ5<ihin55>ieʔ54		unknown_final:ihin:ihin
source_clean	result_all_converted.clean.csv	6044		331					毛		mhau52	mhau52				forward_error	<mhau52>		unknown_final:hau:mhau
source_clean	result_all_converted.clean.csv	6066		331					末丫		mheq3ia52	mheq3ia52				forward_error	<mheq3>ia52		unknown_final:heq:mheq
source_clean	result_all_converted.clean.csv	6067		331					末		mheq45	mheq45				forward_error	<mheq45>		unknown_final:heq:mheq
source_clean	result_all_converted.clean.csv	6068		332					埒尿末		laeq1shi55mheq54	laeq1shi55mheq54				forward_error	læʔ1ɕi55<mheq54>		unknown_final:heq:mheq
source_clean	result_all_converted.clean.csv	6122		334					指黏状物		tsy335gnhien55dzaon55veq54	tsy335gnhien55dzaon55veq54				forward_error	tsɿ335<gnhien55>dzɒŋ55veʔ54		unknown_final:hien:gnhien
source_clean	result_all_converted.clean.csv	6224		338					那些		nha33soeq5	nha33soeq5				forward_error	<nha33>søʔ5		unknown_final:ha:nha
source_clean	result_all_converted.clean.csv	6229		338					那个人		nha33ko55zeen52	nha33ko55zeen52				forward_error	<nha33>ko55zẽ52		unknown_final:ha:nha
