source_dataset	source_path	row_number_0based	sample_id	page	pdf_page	row_index	source_split	quality	hanzi	candidate_headword	wupin	canonical_wupin	current_label	ipa_conversion_status	cleaning_flags	issue_type	ipa_from_wupin	wupin_back	errors
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	640	pdf032_p154_0010	154	32	10	train	matched	毛笋	毛笋	mhau33seen55	mhau33seen55	hmɤ33sẽ55	unknown_final:hau:mhau	ok	forward_error	<mhau33>sẽ55		unknown_final:hau:mhau
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	644	pdf032_p154_0014	154	32	14	train	matched	马鞭笋	马鞭笋	mha33pien55seen52	mha33pien55seen52	hma33piẽ55sẽ52	unknown_final:ha:mha	ok	forward_error	<mha33>piẽ55sẽ52		unknown_final:ha:mha
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	681	pdf034_p156_0002	156	34	2	train	matched	拉拉藤	拉拉滕	iha33iha55deon52	iha33iha55deon52	hia33hia55dəŋ52	unknown_final:iha:iha;unknown_final:iha:iha	candidate_headword_differs	forward_error	<iha33><iha55>dəŋ52		unknown_final:iha:iha;unknown_final:iha:iha
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	686	pdf034_p156_0011	156	34	11	train	matched	酸妹妹	酸妹妹	soen33mhe55mhe52	soen33mhe55mhe52	sø̃33hmᴇ55hmᴇ52	unknown_final:he:mhe;unknown_final:he:mhe	ok	forward_error	sø̃33<mhe55><mhe52>		unknown_final:he:mhe;unknown_final:he:mhe
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	693	pdf034_p156_0021	156	34	21	train	weak_match	白毛夏枯草	白毛夏札佽	baq1mhau55gho55khu55tshau52	baq1mhau55gho55khu55tshau52	baʔ1hmɤ55ɦɒ55kʰu55tsʰɤ52	unknown_final:hau:mhau	non_matched_quality:weak_match;candidate_headword_differs	forward_error	baʔ1<mhau55>ɦo55kʰu55tsʰɒ52		unknown_final:hau:mhau
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	748	pdf036_p158_0028	158	36	28	val	matched	毛豆	毛豆	mhau33deu55	mhau33deu55	hmɤ33də55	unknown_final:hau:mhau	ok	forward_error	<mhau33>dɤ55		unknown_final:hau:mhau
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	777	pdf038_p160_0011	160	38	11	train	weak_match	闷糠	闷佣	mheen33khaon52	mheen33khaon52	hmẽ33kʰɒŋ52	unknown_final:heen:mheen	non_matched_quality:weak_match;candidate_headword_differs	forward_error	<mheen33>kʰɒŋ52		unknown_final:heen:mheen
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	782	pdf038_p160_0024	160	38	24	train	matched	鸡毛菜	鸡毛菜	ci33mhau55tshe52	ci33mhau55tshe52	tɕi33hmɤ55tsʰᴇ52	unknown_final:hau:mhau	ok	forward_error	tɕi33<mhau55>tsʰᴇ52		unknown_final:hau:mhau
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	796	pdf039_p161_0011	161	39	11	train	matched	马兰头	马兰头	mha33laen55deu52	mha33laen55deu52	hma33læ̃55də52	unknown_final:ha:mha	ok	forward_error	<mha33>læ̃55dɤ52		unknown_final:ha:mha
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	809	pdf039_p161_0024	161	39	24	train	matched	芥拉头	齐拉头	ka33iha33deu33	ka33iha33deu33	ka33hia33də33	unknown_final:iha:iha	candidate_headword_differs	forward_error	ka33<iha33>dɤ33		unknown_final:iha:iha
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	881	pdf043_p165_0004	165	43	4	train	matched	零食	零食	ihin33zeoq5	ihin33zeoq5	hiŋ33zəʔ5	unknown_final:ihin:ihin	ok	forward_error	<ihin33>zəʔ5		unknown_final:ihin:ihin
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	944	pdf045_p167_0020	167	45	20	train	matched	盐鸭子	盐鸭子	yen11aeq5tsy52	yen11aeq5tsy52	ɦiẽ11æʔ5tsy52	unknown_final:en:yen	ok	forward_error	<yen11>æʔ5tsɿ52		unknown_final:en:yen
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1114	pdf052_p174_0021	174	52	21	train	matched	盐	盐	yen231	yen231	ɦiẽ231	unknown_final:en:yen	ok	forward_error	<yen231>		unknown_final:en:yen
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1115	pdf052_p174_0022	174	52	22	train	matched	盐花	盐花	yen11huo52	yen11huo52	ɦiẽ11huɒ52	unknown_final:en:yen	ok	forward_error	<yen11>huo52		unknown_final:en:yen
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1116	pdf052_p174_0023	174	52	23	train	matched	盐奶	盐奶	yen11na55	yen11na55	ɦiẽ11na55	unknown_final:en:yen	ok	forward_error	<yen11>na55		unknown_final:en:yen
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1163	pdf054_p176_0019	176	54	19	train	matched	毛货	毛货	mhau33hu55	mhau33hu55	hmɤ33hu55	unknown_final:hau:mhau	ok	forward_error	<mhau33>hu55		unknown_final:hau:mhau
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1164	pdf054_p176_0020	176	54	20	train	matched	毛线	毛线	mhau33shien55	mhau33shien55	hmɤ33ɕiẽ55	unknown_final:hau:mhau	ok	forward_error	<mhau33>ɕiẽ55		unknown_final:hau:mhau
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1196	pdf055_p177_0025	177	55	25	train	matched	棉毛衫	棉毛衫	mien11mhau55saen52	mien11mhau55saen52	miẽ11hmɤ55sæ̃52	unknown_final:hau:mhau	ok	forward_error	miẽ11<mhau55>sæ̃52		unknown_final:hau:mhau
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1199	pdf055_p177_0028	177	55	28	train	matched	棉毛裤	棉毛裤	mien11mhau55khu52	mien11mhau55khu52	miẽ11hmɤ55kʰu52	unknown_final:hau:mhau	ok	forward_error	miẽ11<mhau55>kʰu52		unknown_final:hau:mhau
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1202	pdf056_p178_0003	178	56	3	val	matched	毛线衫	毛线衫	mhau33shien55saen52	mhau33shien55saen52	hmɤ33ɕiẽ55sæ̃52	unknown_final:hau:mhau	ok	forward_error	<mhau33>ɕiẽ55sæ̃52		unknown_final:hau:mhau
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1203	pdf056_p178_0004	178	56	4	val	matched	毛线裤	毛线杭	mhau33shien55khu52	mhau33shien55khu52	hmɤ33ɕiẽ55kʰu52	unknown_final:hau:mhau	candidate_headword_differs	forward_error	<mhau33>ɕiẽ55kʰu52		unknown_final:hau:mhau
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1206	pdf056_p178_0008	178	56	8	val	matched	马甲	马甲	mha33ciaq5	mha33ciaq5	hma33tɕiaʔ5	unknown_final:ha:mha	ok	forward_error	<mha33>tɕiaʔ5		unknown_final:ha:mha
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1222	pdf056_p178_0027	178	56	27	train	weak_match	马褂	褂	mha33kuo55	mha33kuo55	hma33kuɒ55	unknown_final:ha:mha	non_matched_quality:weak_match;candidate_headword_differs	forward_error	<mha33>kuo55		unknown_final:ha:mha
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1254	pdf058_p180_0019	180	58	19	train	weak_match	拦馋	拦谗	ihaen33daen52	ihaen33daen52	hiæ̃33dæ̃52	unknown_final:ihaen:ihaen	non_matched_quality:weak_match;candidate_headword_differs	forward_error	<ihaen33>dæ̃52		unknown_final:ihaen:ihaen
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1293	pdf060_p182_0005	182	60	5	train	matched	沿条	沿条	yen11tiau52	yen11tiau52	ɦiẽ11tiɤ52	unknown_final:en:yen	ok	forward_error	<yen11>tiɒ52		unknown_final:en:yen
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1333	pdf061_p183_0023	183	61	23	train	matched	阶沿	阶沿	ka33yen52	ka33yen52	ka33ɦiẽ52	unknown_final:en:yen	ok	forward_error	ka33<yen52>		unknown_final:en:yen
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1346	pdf062_p184_0011	184	62	11	train	matched	毛墙	毛墙	mhau33jian52	mhau33jian52	hmɤ33dʑiaŋ52	unknown_final:hau:mhau	ok	forward_error	<mhau33>dʑiaŋ52		unknown_final:hau:mhau
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1367	pdf063_p185_0012	185	63	12	train	weak_match	屋檐	屋梢	uoq3yen52	uoq3yen52	uoʔ3ɦiẽ52	unknown_final:en:yen	non_matched_quality:weak_match;candidate_headword_differs	forward_error	uoʔ3<yen52>		unknown_final:en:yen
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1374	pdf063_p185_0021	185	63	21	train	weak_match	標条	椋条	pips11tiau52	pips11tiau52	piʔs11tiɤ52	unknown_final:ips:pips	non_matched_quality:weak_match;candidate_headword_differs	forward_error	<pips11>tiɒ52		unknown_final:ips:pips
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1438	pdf067_p189_0010	189	67	10	test	matched	马踏椅	马踏椅	mha33daeq5i52	mha33daeq5i52	hma33dæʔ5i52	unknown_final:ha:mha	ok	forward_error	<mha33>dæʔ5i52		unknown_final:ha:mha
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1439	pdf067_p189_0011	189	67	11	test	matched	马踏椅子	马踏椅子	mha33daeq5i55tsy52	mha33daeq5i55tsy52	hma33dæʔ5i55tsy52	unknown_final:ha:mha	ok	forward_error	<mha33>dæʔ5i55tsɿ52		unknown_final:ha:mha
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1469	pdf068_p190_0018	190	68	18	train	matched	床沿	床沿	zaon11yen52	zaon11yen52	zɒŋ11ɦiẽ52	unknown_final:en:yen	ok	forward_error	zɒŋ11<yen52>		unknown_final:en:yen
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1482	pdf069_p191_0003	191	69	3	train	matched	马桶箱	宙桶箱	mha33don55shian52	mha33don55shian52	hma33doŋ55ɕiaŋ52	unknown_final:ha:mha	candidate_headword_differs	forward_error	<mha33>doŋ55ɕiaŋ52		unknown_final:ha:mha
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1562	pdf072_p194_0017	194	72	17	train	matched	撩兜	撩兜	ihiau33teu52	ihiau33teu52	hiɤ33tə52	unknown_final:ihiau:ihiau	ok	forward_error	<ihiau33>tɤ52		unknown_final:ihiau:ihiau
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1592	pdf073_p195_0023	195	73	23	train	matched	闷盖碗	闷盖碗	mheen33ke55uoen52	mheen33ke55uoen52	hmẽ33kᴇ55uø̃52	unknown_final:heen:mheen	ok	forward_error	<mheen33>kᴇ55uø̃52		unknown_final:heen:mheen
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1652	pdf076_p198_0005	198	76	5	val	matched	马灯	马灯	mha33teon52	mha33teon52	hma33təŋ52	unknown_final:ha:mha	ok	forward_error	<mha33>təŋ52		unknown_final:ha:mha
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1720	pdf078_p200_0027	200	78	27	train	matched	毛纸	毛纸	mhau33tsy55	mhau33tsy55	hmɤ33tsy55	unknown_final:hau:mhau	ok	forward_error	<mhau33>tsɿ55		unknown_final:hau:mhau
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1722	pdf079_p201_0001	201	79	1	train	weak_match	马桶	咱桶	mha33don55	mha33don55	hma33doŋ55	unknown_final:ha:mha	non_matched_quality:weak_match;candidate_headword_differs	forward_error	<mha33>doŋ55		unknown_final:ha:mha
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1791	pdf081_p203_0025	203	81	25	train	matched	眉毛钳	眉毛钳	mi11mhau55geen52	mi11mhau55geen52	mi11hmɤ55ɡẽ52	unknown_final:hau:mhau	ok	forward_error	mi11<mhau55>ɡẽ52		unknown_final:hau:mhau
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1874	pdf085_p207_0011	207	85	11	train	matched	马达	马达	mha33daeq5	mha33daeq5	hma33dæʔ5	unknown_final:ha:mha	ok	forward_error	<mha33>dæʔ5		unknown_final:ha:mha
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1928	pdf087_p209_0024	209	87	24	test	matched	浑筒脸	浑筒脸	wen11don55lien52	wen11don55lien52	ɦuẽ11doŋ55liẽ52	unknown_final:en:wen	ok	forward_error	<wen11>doŋ55liẽ52		unknown_final:en:wen
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1933	pdf087_p209_0030	209	87	30	test	matched	毛	毛	mhau52	mhau52	hmɤ52	unknown_final:hau:mhau	ok	forward_error	<mhau52>		unknown_final:hau:mhau
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1944	pdf088_p210_0016	210	88	16	train	matched	后势沿	后势沿	gheu115sy55yen52	gheu115sy55yen52	ɦə115sy55ɦiẽ52	unknown_final:en:yen	ok	forward_error	ɦɤ115sɿ55<yen52>		unknown_final:en:yen
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1946	pdf088_p210_0018	210	88	18	train	matched	胎毛	胎毛	the33mhau52	the33mhau52	tʰᴇ33hmɤ52	unknown_final:hau:mhau	ok	forward_error	tʰᴇ33<mhau52>		unknown_final:hau:mhau
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1969	pdf089_p211_0023	211	89	23	train	matched	睫毛	咄睫毛	jiq1mhau52	jiq1mhau52	dʑiʔ1hmɤ52	unknown_final:hau:mhau	candidate_headword_differs	forward_error	dʑieʔ1<mhau52>		unknown_final:hau:mhau
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	1970	pdf089_p211_0024	211	89	24	train	matched	眉毛	眉毛	mi11mhau52	mi11mhau52	mi11hmɤ52	unknown_final:hau:mhau	ok	forward_error	mi11<mhau52>		unknown_final:hau:mhau
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	2093	pdf094_p216_0019	216	94	19	train	matched	寒毛	寒毛	gheen11mhau52	gheen11mhau52	ɦẽ11hmɤ52	unknown_final:hau:mhau	ok	forward_error	ɦẽ11<mhau52>		unknown_final:hau:mhau
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	2094	pdf094_p216_0020	216	94	20	train	matched	寒毛管	寒毛平	gheen11mhau55kuoen52	gheen11mhau55kuoen52	ɦẽ11hmɤ55kuø̃52	unknown_final:hau:mhau	candidate_headword_differs	forward_error	ɦẽ11<mhau55>kuø̃52		unknown_final:hau:mhau
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	2095	pdf094_p216_0021	216	94	21	train	matched	寒毛孔	寒毛孔	gheen11mhau55khuon52	gheen11mhau55khuon52	ɦẽ11hmɤ55kʰuoŋ52	unknown_final:hau:mhau	ok	forward_error	ɦẽ11<mhau55>kʰuoŋ52		unknown_final:hau:mhau
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	2129	pdf096_p218_0018	218	96	18	val	matched	毛病	毛病	mhau33bin55	mhau33bin55	hmɤ33biŋ55	unknown_final:hau:mhau	ok	forward_error	<mhau33>biŋ55		unknown_final:hau:mhau
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	2151	pdf097_p219_0017	219	97	17	test	matched	脑膜炎	脑膜炎	nau115mu55yen52	nau115mu55yen52	nɤ115mu55ɦiẽ52	unknown_final:en:yen	ok	forward_error	nɒ115mu55<yen52>		unknown_final:en:yen
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	2152	pdf097_p219_0018	219	97	18	test	matched	盲肠炎	白肠炎	ban11dzan55yen52	ban11dzan55yen52	baŋ11dzaŋ55ɦiẽ52	unknown_final:en:yen	candidate_headword_differs	forward_error	baŋ11dzaŋ55<yen52>		unknown_final:en:yen
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	2153	pdf097_p219_0019	219	97	19	test	matched	肝炎	肝炎	keen33yen52	keen33yen52	kẽ33ɦiẽ52	unknown_final:en:yen	ok	forward_error	kẽ33<yen52>		unknown_final:en:yen
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	2226	pdf101_p223_0014	223	101	14	train	matched	膏药黏	订药黏	kau33yaq5gnhien52	kau33yaq5gnhien52	kɤ33ɦiaʔ5ȵhiẽ52	unknown_final:hien:gnhien	candidate_headword_differs	forward_error	kɒ33ɦiaʔ5<gnhien52>		unknown_final:hien:gnhien
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	2259	pdf102_p224_0025	224	102	25	train	matched	小毛头	小毛头	shiau335mhau55deu52	shiau335mhau55deu52	ɕiɤ335hmɤ55də52	unknown_final:hau:mhau	ok	forward_error	ɕiɒ335<mhau55>dɤ52		unknown_final:hau:mhau
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	2333	pdf106_p228_0009	228	106	9	val	matched	摸夜游	校夜游	mhoq3ya55yeu52	mhoq3ya55yeu52	hmoʔ3ɦia55ɦiə52	unknown_final:hoq:mhoq	candidate_headword_differs	forward_error	<mhoq3>ɦia55ɦiɤ52		unknown_final:hoq:mhoq
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	2369	pdf107_p229_0021	229	107	21	train	weak_match	沿凡咯	沿凡咯朊前	yen11vaen55koq54	yen11vaen55koq54	ɦiẽ11væ̃55koʔ54	unknown_final:en:yen	non_matched_quality:weak_match;candidate_headword_differs	forward_error	<yen11>væ̃55koʔ54		unknown_final:en:yen
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	2462	pdf111_p233_0018	233	111	18	train	matched	演员	演员	yen115yoen52	yen115yoen52	ɦiẽ115ɦiø̃52	unknown_final:en:yen	ok	forward_error	<yen115>ɦiø̃52		unknown_final:en:yen
ocr_selected_phonetic_reliable	ipa_ocr_work\dataset\shaoxing_pdf136_clean\ocr_selected_phonetic_reliable\eval_manifest.tsv	2513	pdf113_p235_0025	235	113	25	train	matched	阿妹	阿妹	o33mhe55	o33mhe55	ɒ33hmᴇ55	unknown_final:he:mhe	ok	forward_error	o33<mhe55>		unknown_final:he:mhe
